response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0702,0.0000,0.0000,0.0000,0.0700,0.0001,200,0.2267
0.0621,0.0000,0.0000,0.0000,0.0619,0.0001,200,0.2357
0.0628,0.0000,0.0000,0.0000,0.0626,0.0001,200,0.2350
0.0621,0.0000,0.0000,0.0000,0.0619,0.0001,200,0.2358
0.0627,0.0000,0.0000,0.0000,0.0626,0.0001,200,0.2358
0.0568,0.0000,0.0000,0.0001,0.0566,0.0001,200,0.2418
0.0596,0.0000,0.0000,0.0000,0.0594,0.0001,200,0.2397
0.0629,0.0000,0.0000,0.0001,0.0627,0.0001,200,0.2364
0.0684,0.0000,0.0000,0.0000,0.0682,0.0001,200,0.2326
0.0557,0.0000,0.0000,0.0001,0.0555,0.0001,200,0.2482
0.0567,0.0000,0.0000,0.0000,0.0565,0.0001,200,0.2478
0.0584,0.0000,0.0000,0.0000,0.0583,0.0001,200,0.2481
0.0589,0.0000,0.0000,0.0000,0.0588,0.0001,200,0.2476
0.0603,0.0000,0.0000,0.0001,0.0601,0.0001,200,0.2475
0.0598,0.0000,0.0000,0.0000,0.0596,0.0001,200,0.2481
0.0665,0.0000,0.0000,0.0000,0.0661,0.0001,200,0.2476
0.0664,0.0000,0.0000,0.0000,0.0662,0.0001,200,0.2477
0.0630,0.0000,0.0000,0.0000,0.0629,0.0000,200,0.2512
0.0630,0.0000,0.0000,0.0001,0.0628,0.0001,200,0.2513
0.0631,0.0000,0.0000,0.0000,0.0627,0.0002,200,0.2512
0.0637,0.0000,0.0000,0.0000,0.0635,0.0001,200,0.2510
0.0636,0.0000,0.0000,0.0000,0.0633,0.0001,200,0.2512
0.0637,0.0000,0.0000,0.0000,0.0636,0.0001,200,0.2511
0.0611,0.0000,0.0000,0.0000,0.0609,0.0001,200,0.2538
0.0621,0.0000,0.0000,0.0000,0.0619,0.0001,200,0.2543
0.0651,0.0000,0.0000,0.0000,0.0650,0.0000,200,0.2513
0.0633,0.0000,0.0000,0.0000,0.0632,0.0001,200,0.2545
0.0667,0.0000,0.0000,0.0000,0.0665,0.0001,200,0.2513
0.0644,0.0000,0.0000,0.0000,0.0642,0.0001,200,0.2536
0.0644,0.0000,0.0000,0.0000,0.0642,0.0001,200,0.2536
0.0660,0.0000,0.0000,0.0000,0.0658,0.0001,200,0.2538
0.0661,0.0000,0.0000,0.0000,0.0660,0.0001,200,0.2537
0.0655,0.0000,0.0000,0.0001,0.0653,0.0001,200,0.2544
0.0679,0.0000,0.0000,0.0000,0.0678,0.0001,200,0.2544
0.0588,0.0000,0.0000,0.0000,0.0586,0.0001,200,0.2636
0.0680,0.0000,0.0000,0.0000,0.0678,0.0001,200,0.2544
0.0666,0.0000,0.0000,0.0000,0.0665,0.0001,200,0.2559
0.0688,0.0000,0.0000,0.0001,0.0686,0.0001,200,0.2537
0.0681,0.0000,0.0000,0.0000,0.0679,0.0001,200,0.2544
0.0676,0.0000,0.0000,0.0000,0.0674,0.0001,200,0.2557
0.0691,0.0000,0.0000,0.0000,0.0689,0.0001,200,0.2543
0.0677,0.0000,0.0000,0.0001,0.0675,0.0001,200,0.2557
0.0676,0.0000,0.0000,0.0000,0.0675,0.0001,200,0.2559
0.0677,0.0000,0.0000,0.0000,0.0675,0.0001,200,0.2558
0.0650,0.0000,0.0000,0.0000,0.0648,0.0001,200,0.2585
