response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0680,0.0000,0.0000,0.0001,0.0678,0.0000,200,0.2253
0.0681,0.0000,0.0000,0.0000,0.0680,0.0001,200,0.2252
0.0624,0.0000,0.0000,0.0000,0.0622,0.0001,200,0.2309
0.0638,0.0000,0.0000,0.0000,0.0637,0.0001,200,0.2318
0.0704,0.0000,0.0000,0.0000,0.0702,0.0001,200,0.2253
0.0640,0.0000,0.0000,0.0000,0.0639,0.0001,200,0.2318
0.0642,0.0000,0.0000,0.0000,0.0640,0.0001,200,0.2317
0.0624,0.0000,0.0000,0.0001,0.0621,0.0001,200,0.2351
0.0657,0.0000,0.0000,0.0000,0.0656,0.0001,200,0.2320
0.0657,0.0000,0.0000,0.0000,0.0656,0.0001,200,0.2319
0.0659,0.0000,0.0000,0.0000,0.0657,0.0001,200,0.2318
0.0659,0.0000,0.0000,0.0000,0.0657,0.0001,200,0.2319
0.0657,0.0000,0.0000,0.0000,0.0656,0.0001,200,0.2320
0.0656,0.0000,0.0000,0.0000,0.0654,0.0001,200,0.2353
0.0656,0.0000,0.0000,0.0000,0.0654,0.0001,200,0.2353
0.0642,0.0000,0.0000,0.0000,0.0641,0.0001,200,0.2368
0.0658,0.0000,0.0000,0.0000,0.0655,0.0002,200,0.2353
0.0660,0.0000,0.0000,0.0000,0.0659,0.0000,200,0.2351
0.0645,0.0000,0.0000,0.0000,0.0644,0.0000,200,0.2366
0.0659,0.0000,0.0000,0.0000,0.0655,0.0003,200,0.2354
0.0660,0.0000,0.0000,0.0000,0.0656,0.0003,200,0.2353
0.0663,0.0000,0.0000,0.0000,0.0658,0.0004,200,0.2351
0.0661,0.0000,0.0000,0.0001,0.0656,0.0004,200,0.2353
0.0648,0.0000,0.0000,0.0000,0.0643,0.0004,200,0.2366
0.0678,0.0000,0.0000,0.0000,0.0677,0.0001,200,0.2368
0.0654,0.0000,0.0000,0.0000,0.0653,0.0001,200,0.2392
0.0654,0.0000,0.0000,0.0000,0.0652,0.0001,200,0.2392
0.0654,0.0000,0.0000,0.0000,0.0653,0.0001,200,0.2392
0.0655,0.0000,0.0000,0.0000,0.0653,0.0001,200,0.2392
0.0657,0.0000,0.0000,0.0000,0.0655,0.0001,200,0.2390
0.0623,0.0000,0.0000,0.0001,0.0621,0.0001,200,0.2424
0.0677,0.0000,0.0000,0.0000,0.0675,0.0001,200,0.2390
0.0592,0.0000,0.0000,0.0001,0.0591,0.0000,200,0.2500
0.0725,0.0000,0.0000,0.0001,0.0722,0.0001,200,0.2368
0.0602,0.0000,0.0000,0.0000,0.0600,0.0001,200,0.2492
0.0680,0.0000,0.0000,0.0000,0.0679,0.0001,200,0.2413
0.0681,0.0000,0.0000,0.0000,0.0679,0.0000,200,0.2413
0.0600,0.0000,0.0000,0.0001,0.0599,0.0001,200,0.2494
0.0681,0.0000,0.0000,0.0001,0.0678,0.0002,200,0.2413
0.0680,0.0000,0.0000,0.0000,0.0675,0.0004,200,0.2414
0.0583,0.0000,0.0000,0.0000,0.0582,0.0001,200,0.2513
0.0589,0.0000,0.0000,0.0000,0.0587,0.0001,200,0.2507
0.0613,0.0000,0.0000,0.0000,0.0611,0.0001,200,0.2484
0.0597,0.0000,0.0000,0.0001,0.0595,0.0000,200,0.2500
0.0704,0.0000,0.0000,0.0001,0.0701,0.0001,200,0.2424
0.0706,0.0000,0.0000,0.0000,0.0704,0.0001,200,0.2441
0.0706,0.0000,0.0000,0.0000,0.0704,0.0001,200,0.2442
0.0606,0.0000,0.0000,0.0000,0.0604,0.0001,200,0.2542
0.0716,0.0000,0.0000,0.0000,0.0715,0.0001,200,0.2441
0.0602,0.0000,0.0000,0.0000,0.0600,0.0001,200,0.2586
0.0570,0.0000,0.0000,0.0000,0.0568,0.0001,200,0.2624
0.0568,0.0000,0.0000,0.0000,0.0567,0.0001,200,0.2627
0.0570,0.0000,0.0000,0.0000,0.0569,0.0001,200,0.2625
0.0570,0.0000,0.0000,0.0001,0.0567,0.0002,200,0.2626
0.0613,0.0000,0.0000,0.0001,0.0611,0.0001,200,0.2591
0.0569,0.0000,0.0000,0.0000,0.0568,0.0001,200,0.2642
0.0571,0.0000,0.0000,0.0001,0.0570,0.0001,200,0.2644
0.0587,0.0000,0.0000,0.0000,0.0585,0.0001,200,0.2644
0.0633,0.0000,0.0000,0.0000,0.0631,0.0001,200,0.2626
0.0583,0.0000,0.0000,0.0000,0.0581,0.0001,200,0.2684
0.0585,0.0000,0.0000,0.0001,0.0583,0.0001,200,0.2683
0.0585,0.0000,0.0000,0.0000,0.0583,0.0001,200,0.2683
0.0600,0.0000,0.0000,0.0000,0.0598,0.0000,200,0.2671
0.0579,0.0000,0.0000,0.0001,0.0576,0.0001,200,0.2704
0.0589,0.0000,0.0000,0.0001,0.0587,0.0001,200,0.2702
0.0587,0.0000,0.0000,0.0001,0.0586,0.0000,200,0.2704
0.0588,0.0000,0.0000,0.0000,0.0586,0.0001,200,0.2704
0.0598,0.0000,0.0000,0.0001,0.0597,0.0001,200,0.2702
0.0570,0.0000,0.0000,0.0000,0.0567,0.0001,200,0.2732
0.0594,0.0000,0.0000,0.0000,0.0591,0.0001,200,0.2733
0.0585,0.0000,0.0000,0.0000,0.0583,0.0001,200,0.2785
0.0616,0.0000,0.0000,0.0001,0.0613,0.0001,200,0.2754
0.0607,0.0000,0.0000,0.0000,0.0605,0.0001,200,0.2784
0.0620,0.0000,0.0000,0.0000,0.0618,0.0001,200,0.2784
0.0619,0.0000,0.0000,0.0001,0.0617,0.0001,200,0.2786
0.0620,0.0000,0.0000,0.0000,0.0617,0.0001,200,0.2786
0.0621,0.0000,0.0000,0.0000,0.0620,0.0001,200,0.2785
0.0621,0.0000,0.0000,0.0000,0.0620,0.0000,200,0.2786
0.0647,0.0000,0.0000,0.0000,0.0645,0.0001,200,0.2790
0.0616,0.0000,0.0000,0.0001,0.0614,0.0001,200,0.2823
0.0625,0.0000,0.0000,0.0000,0.0623,0.0001,200,0.2823
0.0628,0.0000,0.0000,0.0001,0.0626,0.0001,200,0.2820
0.0628,0.0000,0.0000,0.0000,0.0626,0.0001,200,0.2822
0.0583,0.0000,0.0000,0.0000,0.0581,0.0001,200,0.2870
0.0578,0.0000,0.0000,0.0001,0.0576,0.0000,200,0.2876
0.0629,0.0000,0.0000,0.0000,0.0627,0.0001,200,0.2826
0.0607,0.0000,0.0000,0.0000,0.0605,0.0000,200,0.2849
0.0648,0.0000,0.0000,0.0000,0.0646,0.0001,200,0.2834
0.0598,0.0000,0.0000,0.0000,0.0597,0.0001,200,0.2885
0.0589,0.0000,0.0000,0.0001,0.0586,0.0001,200,0.2902
0.0580,0.0000,0.0000,0.0000,0.0578,0.0001,200,0.2912
0.0590,0.0000,0.0000,0.0000,0.0589,0.0001,200,0.2902
0.0618,0.0000,0.0000,0.0000,0.0616,0.0001,200,0.2874
0.0627,0.0000,0.0000,0.0000,0.0625,0.0001,200,0.2901
0.0627,0.0000,0.0000,0.0001,0.0625,0.0001,200,0.2901
