response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0674,0.0000,0.0000,0.0000,0.0672,0.0001,200,0.2414
0.0699,0.0000,0.0000,0.0000,0.0697,0.0001,200,0.2390
0.0699,0.0000,0.0000,0.0000,0.0697,0.0001,200,0.2390
0.0673,0.0000,0.0000,0.0001,0.0672,0.0000,200,0.2416
0.0677,0.0000,0.0000,0.0000,0.0676,0.0000,200,0.2414
0.0677,0.0000,0.0000,0.0000,0.0676,0.0000,200,0.2414
0.0676,0.0000,0.0000,0.0000,0.0674,0.0001,200,0.2430
0.0679,0.0000,0.0000,0.0000,0.0677,0.0001,200,0.2428
0.0651,0.0000,0.0000,0.0000,0.0650,0.0001,200,0.2455
0.0676,0.0000,0.0000,0.0000,0.0675,0.0001,200,0.2431
0.0675,0.0000,0.0000,0.0000,0.0674,0.0000,200,0.2432
0.0675,0.0000,0.0000,0.0000,0.0673,0.0001,200,0.2433
0.0676,0.0000,0.0000,0.0000,0.0675,0.0001,200,0.2431
0.0675,0.0000,0.0000,0.0000,0.0673,0.0001,200,0.2456
0.0700,0.0000,0.0000,0.0000,0.0699,0.0001,200,0.2430
0.0573,0.0000,0.0000,0.0001,0.0571,0.0001,200,0.2558
0.0701,0.0000,0.0000,0.0000,0.0699,0.0001,200,0.2430
0.0700,0.0000,0.0000,0.0000,0.0699,0.0000,200,0.2432
0.0677,0.0000,0.0000,0.0000,0.0674,0.0001,200,0.2455
0.0679,0.0000,0.0000,0.0000,0.0678,0.0001,200,0.2455
0.0690,0.0000,0.0000,0.0000,0.0689,0.0001,200,0.2456
0.0691,0.0000,0.0000,0.0000,0.0690,0.0001,200,0.2456
0.0564,0.0000,0.0000,0.0000,0.0561,0.0001,200,0.2584
0.0694,0.0000,0.0000,0.0001,0.0691,0.0001,200,0.2454
0.0565,0.0000,0.0000,0.0000,0.0564,0.0000,200,0.2584
0.0692,0.0000,0.0000,0.0000,0.0691,0.0000,200,0.2457
0.0695,0.0000,0.0000,0.0000,0.0693,0.0001,200,0.2455
0.0570,0.0000,0.0000,0.0001,0.0567,0.0001,200,0.2595
0.0705,0.0000,0.0000,0.0001,0.0702,0.0001,200,0.2460
0.0706,0.0000,0.0000,0.0000,0.0704,0.0001,200,0.2460
0.0571,0.0000,0.0000,0.0001,0.0569,0.0001,200,0.2618
0.0579,0.0000,0.0000,0.0000,0.0577,0.0001,200,0.2611
0.0559,0.0000,0.0000,0.0000,0.0557,0.0001,200,0.2650
0.0569,0.0000,0.0000,0.0000,0.0567,0.0001,200,0.2679
0.0568,0.0000,0.0000,0.0000,0.0566,0.0001,200,0.2689
0.0586,0.0000,0.0000,0.0001,0.0584,0.0001,200,0.2689
0.0553,0.0000,0.0000,0.0001,0.0550,0.0001,200,0.2730
0.0540,0.0000,0.0000,0.0000,0.0538,0.0001,200,0.2763
0.0567,0.0000,0.0000,0.0000,0.0564,0.0001,200,0.2758
0.0567,0.0000,0.0000,0.0000,0.0564,0.0001,200,0.2764
0.0560,0.0000,0.0000,0.0000,0.0558,0.0001,200,0.2780
0.0604,0.0000,0.0000,0.0001,0.0602,0.0001,200,0.2741
0.0586,0.0000,0.0000,0.0001,0.0583,0.0001,200,0.2759
0.0587,0.0000,0.0000,0.0000,0.0585,0.0001,200,0.2758
0.0617,0.0000,0.0000,0.0000,0.0615,0.0001,200,0.2786
0.0618,0.0000,0.0000,0.0000,0.0617,0.0001,200,0.2785
0.0617,0.0000,0.0000,0.0000,0.0615,0.0001,200,0.2787
0.0617,0.0000,0.0000,0.0000,0.0615,0.0001,200,0.2786
0.0603,0.0000,0.0000,0.0000,0.0601,0.0001,200,0.2809
0.0581,0.0000,0.0000,0.0000,0.0579,0.0001,200,0.2831
0.0566,0.0000,0.0000,0.0000,0.0564,0.0001,200,0.2891
0.0579,0.0000,0.0000,0.0000,0.0577,0.0001,200,0.2891
0.0585,0.0000,0.0000,0.0000,0.0582,0.0001,200,0.2889
0.0585,0.0000,0.0000,0.0000,0.0583,0.0001,200,0.2890
0.0625,0.0000,0.0000,0.0000,0.0623,0.0001,200,0.2857
0.0620,0.0000,0.0000,0.0000,0.0618,0.0001,200,0.2862
0.0588,0.0000,0.0000,0.0001,0.0585,0.0002,200,0.2895
0.0602,0.0000,0.0000,0.0000,0.0600,0.0001,200,0.2896
0.0594,0.0000,0.0000,0.0000,0.0592,0.0001,200,0.2919
0.0608,0.0000,0.0000,0.0001,0.0606,0.0001,200,0.2949
0.0609,0.0000,0.0000,0.0000,0.0607,0.0001,200,0.2948
0.0610,0.0000,0.0000,0.0000,0.0606,0.0001,200,0.2947
0.0610,0.0000,0.0000,0.0000,0.0608,0.0001,200,0.2947
0.0609,0.0000,0.0000,0.0000,0.0607,0.0001,200,0.2949
0.0570,0.0000,0.0000,0.0001,0.0568,0.0001,200,0.2988
0.0570,0.0000,0.0000,0.0001,0.0568,0.0001,200,0.2988
0.0611,0.0000,0.0000,0.0000,0.0608,0.0002,200,0.2948
0.0663,0.0000,0.0000,0.0000,0.0659,0.0003,200,0.2896
0.0637,0.0000,0.0000,0.0000,0.0635,0.0001,200,0.2929
0.0640,0.0000,0.0000,0.0000,0.0639,0.0001,200,0.2930
0.0654,0.0000,0.0000,0.0000,0.0652,0.0001,200,0.2927
0.0662,0.0000,0.0000,0.0000,0.0660,0.0001,200,0.2929
0.0628,0.0000,0.0000,0.0000,0.0626,0.0001,200,0.2963
0.0641,0.0000,0.0000,0.0000,0.0639,0.0001,200,0.2952
0.0664,0.0000,0.0000,0.0000,0.0662,0.0001,200,0.2929
0.0592,0.0000,0.0000,0.0000,0.0590,0.0001,200,0.3007
0.0651,0.0000,0.0000,0.0000,0.0649,0.0001,200,0.2948
0.0660,0.0000,0.0000,0.0000,0.0659,0.0001,200,0.2952
0.0605,0.0000,0.0000,0.0000,0.0604,0.0000,200,0.3008
0.0662,0.0000,0.0000,0.0000,0.0661,0.0001,200,0.2951
0.0611,0.0000,0.0000,0.0000,0.0609,0.0001,200,0.3008
0.0613,0.0000,0.0000,0.0000,0.0611,0.0001,200,0.3007
0.0621,0.0000,0.0000,0.0000,0.0619,0.0001,200,0.3007
0.0609,0.0000,0.0000,0.0000,0.0607,0.0001,200,0.3038
0.0590,0.0000,0.0000,0.0000,0.0588,0.0001,200,0.3062
0.0562,0.0000,0.0000,0.0000,0.0560,0.0001,200,0.3091
0.0619,0.0000,0.0000,0.0000,0.0617,0.0001,200,0.3041
0.0630,0.0000,0.0000,0.0000,0.0628,0.0001,200,0.3038
0.0629,0.0000,0.0000,0.0000,0.0628,0.0001,200,0.3040
0.0629,0.0000,0.0000,0.0000,0.0627,0.0001,200,0.3040
0.0628,0.0000,0.0000,0.0000,0.0627,0.0001,200,0.3041
0.0647,0.0000,0.0000,0.0000,0.0646,0.0001,200,0.3041
0.0650,0.0000,0.0000,0.0000,0.0649,0.0001,200,0.3040
0.0658,0.0000,0.0000,0.0001,0.0656,0.0001,200,0.3038
0.0657,0.0000,0.0000,0.0000,0.0656,0.0000,200,0.3040
0.0658,0.0000,0.0000,0.0000,0.0656,0.0001,200,0.3040
